Frame,Chain,Mg,Sod,Total
0,1,0,1
0,2,0,2
1,1,0,2
1,2,0,2
2,1,0,0
2,2,0,2
3,1,0,1
3,2,0,1
4,1,0,1
4,2,0,1
5,1,0,0
5,2,0,1
6,1,0,1
6,2,0,1
7,1,0,1
7,2,0,1
8,1,0,1
8,2,0,1
9,1,0,1
9,2,0,2
10,1,0,1
10,2,0,0
11,1,0,0
11,2,0,1
12,1,0,2
12,2,0,1
13,1,0,0
13,2,0,0
14,1,0,1
14,2,0,1
15,1,0,1
15,2,0,0
16,1,0,2
16,2,0,0
17,1,0,1
17,2,0,0
18,1,0,0
18,2,0,1
19,1,0,1
19,2,0,0
20,1,0,0
20,2,0,0
21,1,0,0
21,2,0,1
22,1,0,1
22,2,0,1
23,1,0,0
23,2,0,0
24,1,0,0
24,2,0,0
25,1,0,0
25,2,0,1
26,1,0,0
26,2,0,1
27,1,0,0
27,2,0,0
28,1,0,0
28,2,0,0
29,1,0,1
29,2,0,0
30,1,0,0
30,2,0,0
31,1,0,0
31,2,0,0
32,1,0,0
32,2,0,1
33,1,0,0
33,2,0,0
34,1,0,0
34,2,0,1
35,1,0,0
35,2,0,0
36,1,0,1
36,2,0,0
37,1,0,2
37,2,0,0
38,1,0,0
38,2,0,1
39,1,0,0
39,2,0,2
40,1,0,0
40,2,0,1
41,1,0,0
41,2,0,1
42,1,0,0
42,2,0,0
43,1,0,0
43,2,0,1
44,1,0,0
44,2,0,1
45,1,0,1
45,2,0,1
46,1,0,0
46,2,0,0
47,1,0,2
47,2,0,0
48,1,0,1
48,2,0,0
49,1,0,0
49,2,0,0
50,1,0,0
50,2,0,1
51,1,0,2
51,2,0,1
52,1,0,1
52,2,0,2
53,1,0,0
53,2,0,1
54,1,0,1
54,2,0,1
55,1,0,0
55,2,0,0
56,1,0,1
56,2,0,1
57,1,0,0
57,2,0,1
58,1,0,0
58,2,0,1
59,1,0,1
59,2,0,1
60,1,0,0
60,2,0,0
61,1,0,0
61,2,0,0
62,1,0,0
62,2,0,0
63,1,0,0
63,2,0,1
64,1,0,2
64,2,0,0
65,1,0,1
65,2,0,1
66,1,0,0
66,2,0,0
67,1,0,0
67,2,0,0
68,1,0,0
68,2,0,0
69,1,0,0
69,2,0,2
70,1,0,0
70,2,0,1
71,1,0,0
71,2,0,2
72,1,0,0
72,2,0,0
73,1,0,0
73,2,0,0
74,1,0,0
74,2,0,0
75,1,0,0
75,2,0,0
76,1,0,1
76,2,0,2
77,1,0,0
77,2,0,2
78,1,0,0
78,2,0,1
79,1,0,0
79,2,0,1
80,1,0,0
80,2,0,0
81,1,0,1
81,2,0,0
82,1,0,0
82,2,0,0
83,1,0,0
83,2,0,0
84,1,0,0
84,2,0,1
85,1,0,1
85,2,0,0
86,1,0,0
86,2,0,0
87,1,0,0
87,2,0,1
88,1,0,2
88,2,0,2
89,1,0,0
89,2,0,2
90,1,0,0
90,2,0,1
91,1,0,0
91,2,0,2
92,1,0,0
92,2,0,1
93,1,0,0
93,2,0,0
94,1,0,0
94,2,0,0
95,1,0,0
95,2,0,0
96,1,0,0
96,2,0,1
97,1,0,0
97,2,0,0
98,1,0,0
98,2,0,1
99,1,0,0
99,2,0,0
100,1,0,0
100,2,0,0
101,1,0,1
101,2,0,0
