Frame,Chain,Mg,Sod,Total
0,1,2,1
0,2,1,0
1,1,2,1
1,2,1,0
2,1,2,1
2,2,1,0
3,1,2,3
3,2,1,0
4,1,2,2
4,2,1,0
5,1,2,1
5,2,1,0
6,1,2,2
6,2,1,0
7,1,2,1
7,2,1,0
8,1,2,1
8,2,1,0
9,1,2,2
9,2,1,1
10,1,2,1
10,2,1,0
11,1,2,2
11,2,1,0
12,1,2,1
12,2,1,1
13,1,3,0
13,2,1,0
14,1,2,1
14,2,1,1
15,1,2,0
15,2,1,0
16,1,2,1
16,2,1,0
17,1,2,2
17,2,1,0
18,1,2,1
18,2,1,1
19,1,2,1
19,2,1,0
20,1,2,0
20,2,1,1
21,1,2,1
21,2,1,0
22,1,2,0
22,2,1,0
23,1,2,2
23,2,1,1
24,1,2,2
24,2,1,0
25,1,2,1
25,2,1,1
26,1,2,0
26,2,1,0
27,1,2,0
27,2,1,1
28,1,2,0
28,2,1,0
29,1,2,1
29,2,1,0
30,1,2,1
30,2,1,0
31,1,2,0
31,2,1,1
32,1,2,1
32,2,1,0
33,1,2,1
33,2,1,2
34,1,2,0
34,2,1,0
35,1,2,0
35,2,1,0
36,1,2,0
36,2,1,0
37,1,2,1
37,2,1,1
38,1,2,0
38,2,1,0
39,1,2,0
39,2,1,0
40,1,2,0
40,2,1,1
41,1,2,0
41,2,1,0
42,1,2,0
42,2,1,0
43,1,2,0
43,2,1,0
44,1,2,0
44,2,1,0
45,1,2,1
45,2,1,0
46,1,2,3
46,2,1,0
47,1,2,3
47,2,1,0
48,1,2,1
48,2,1,0
49,1,2,0
49,2,1,0
50,1,2,1
50,2,2,0
51,1,2,0
51,2,1,0
52,1,2,0
52,2,1,0
53,1,2,0
53,2,1,1
54,1,2,0
54,2,1,1
55,1,2,0
55,2,1,0
56,1,2,1
56,2,1,0
57,1,2,1
57,2,1,0
58,1,2,1
58,2,1,0
59,1,2,0
59,2,1,0
60,1,2,0
60,2,1,0
61,1,2,0
61,2,1,0
62,1,2,0
62,2,1,0
63,1,2,0
63,2,1,0
64,1,2,0
64,2,1,0
65,1,2,1
65,2,1,0
66,1,2,0
66,2,1,1
67,1,2,0
67,2,1,1
68,1,2,0
68,2,1,0
69,1,2,0
69,2,1,0
70,1,2,0
70,2,1,1
71,1,2,0
71,2,1,0
72,1,2,0
72,2,1,0
73,1,2,0
73,2,1,0
74,1,2,0
74,2,1,0
75,1,2,0
75,2,1,0
76,1,2,0
76,2,1,1
77,1,2,0
77,2,1,1
78,1,2,1
78,2,1,0
79,1,2,1
79,2,1,0
80,1,2,1
80,2,1,2
81,1,2,1
81,2,1,1
82,1,2,1
82,2,1,0
83,1,2,0
83,2,1,0
84,1,2,2
84,2,1,0
85,1,2,0
85,2,1,0
86,1,2,0
86,2,1,0
87,1,2,0
87,2,1,0
88,1,2,0
88,2,1,0
89,1,2,0
89,2,1,0
90,1,2,0
90,2,1,0
91,1,2,0
91,2,1,0
92,1,2,0
92,2,1,0
93,1,2,1
93,2,1,0
94,1,2,2
94,2,1,1
95,1,2,1
95,2,1,1
96,1,2,1
96,2,2,0
97,1,2,0
97,2,1,0
98,1,2,0
98,2,1,0
99,1,2,0
99,2,1,0
100,1,2,0
100,2,1,0
101,1,2,1
101,2,1,0
102,1,2,1
102,2,1,0
103,1,2,1
103,2,1,0
104,1,2,0
104,2,1,0
105,1,2,1
105,2,1,0
106,1,2,1
106,2,2,0
107,1,2,1
107,2,1,0
108,1,2,1
108,2,1,0
109,1,2,0
109,2,1,1
110,1,2,1
110,2,1,2
111,1,2,0
111,2,1,1
112,1,2,1
112,2,1,0
113,1,2,0
113,2,1,1
114,1,2,0
114,2,1,1
115,1,2,0
115,2,1,0
116,1,2,0
116,2,2,1
117,1,2,0
117,2,1,0
118,1,2,0
118,2,1,0
119,1,2,0
119,2,1,0
120,1,2,0
120,2,1,1
121,1,2,0
121,2,1,1
122,1,2,3
122,2,1,0
123,1,2,1
123,2,1,0
124,1,2,0
124,2,1,0
125,1,2,0
125,2,1,0
126,1,2,0
126,2,1,1
127,1,2,0
127,2,1,1
128,1,2,1
128,2,1,0
129,1,2,0
129,2,1,0
130,1,2,0
130,2,1,0
131,1,2,0
131,2,1,0
132,1,2,0
132,2,1,0
133,1,2,1
133,2,1,0
134,1,2,0
134,2,1,1
135,1,2,1
135,2,1,0
136,1,2,0
136,2,1,0
137,1,2,1
137,2,1,0
138,1,2,0
138,2,1,1
139,1,2,0
139,2,1,0
140,1,2,0
140,2,1,0
141,1,2,0
141,2,1,0
142,1,2,0
142,2,1,1
143,1,2,0
143,2,1,1
144,1,2,0
144,2,1,1
145,1,2,1
145,2,1,1
146,1,2,0
146,2,1,1
147,1,2,0
147,2,1,1
148,1,2,0
148,2,1,1
149,1,2,0
149,2,1,0
150,1,2,2
150,2,1,0
151,1,2,0
151,2,1,0
152,1,2,1
152,2,1,0
153,1,2,1
153,2,1,0
154,1,2,0
154,2,1,0
155,1,2,0
155,2,1,1
156,1,2,0
156,2,1,0
157,1,2,0
157,2,1,0
158,1,2,0
158,2,1,1
159,1,2,0
159,2,1,2
160,1,2,0
160,2,1,0
161,1,2,0
161,2,1,0
162,1,2,0
162,2,1,0
163,1,2,1
163,2,2,0
164,1,2,1
164,2,2,0
165,1,2,2
165,2,2,0
166,1,2,2
166,2,1,0
167,1,2,0
167,2,1,0
168,1,2,1
168,2,1,0
169,1,2,0
169,2,2,0
170,1,2,1
170,2,1,0
171,1,2,0
171,2,1,1
172,1,2,0
172,2,1,0
173,1,2,0
173,2,1,0
174,1,2,1
174,2,1,0
175,1,2,0
175,2,1,1
176,1,2,0
176,2,1,0
177,1,2,1
177,2,1,0
178,1,2,1
178,2,1,0
179,1,2,2
179,2,1,0
180,1,2,1
180,2,1,0
181,1,2,0
181,2,1,0
182,1,2,1
182,2,1,0
183,1,2,1
183,2,1,1
184,1,2,1
184,2,1,0
185,1,2,0
185,2,1,0
186,1,2,0
186,2,1,1
187,1,2,1
187,2,1,0
188,1,2,0
188,2,1,0
189,1,2,0
189,2,2,0
190,1,2,1
190,2,1,0
191,1,2,0
191,2,1,0
192,1,2,0
192,2,1,0
193,1,2,0
193,2,1,0
194,1,2,0
194,2,1,2
195,1,2,0
195,2,1,1
196,1,2,0
196,2,1,1
197,1,2,0
197,2,1,0
198,1,2,0
198,2,2,1
199,1,2,0
199,2,1,0
200,1,2,0
200,2,1,2
201,1,2,0
201,2,1,1
202,1,2,0
202,2,1,0
203,1,2,0
203,2,1,0
204,1,2,0
204,2,1,0
205,1,2,0
205,2,2,0
206,1,2,0
206,2,2,0
207,1,2,0
207,2,1,0
208,1,2,0
208,2,1,0
209,1,2,1
209,2,1,0
210,1,2,0
210,2,1,0
211,1,2,0
211,2,1,0
212,1,2,1
212,2,1,0
213,1,2,1
213,2,2,1
214,1,2,1
214,2,1,0
215,1,2,1
215,2,1,0
216,1,2,1
216,2,1,0
